userCode;session;Alertness;GoNoGo;sGoNoGo;sDividedAttention_sens;sDividedAttention_bias;DividedAttention;OperationSpan;OperationSpan_calc;NBack;sNBack_sens;sNBack_bias;RWT_Version;RWT;Wellbeing;TrainingMotivation;Group
agj6y;7;0.263864245;0.276409762;1;6.959398512;0;0.934160308;0.959178985;0.990080572;0.701253194;5.80814249;0.706846668;R;15;89.58;22.53;ACTV
agj6y;9;0.272172809;0.315586549;1;8.182279739;1;1.037250726;0.854761905;0.95;0.886638069;2.180374979;1.636731196;S;16;91.93;60.68;ACTV
agj6y;11;0.253645795;0.259930849;1;5.835784921;-1;0.953412897;0.91875;0.95;0.559156938;6.924612396;1.265081621;K;14;74.61;61.98;ACTV
agj6y;13;0.281664465;0.303984483;1;7.083108166;-1;0.872794857;0.950892857;0.9375;0.728538769;8.094683649;0.680045994;P;15;83.85;74.22;ACTV
agj6y;15;0.28091768;0.304355244;1;7.025538315;1;0.879822287;0.867857143;0.96875;0.847455876;6.978213743;0.121811041;R;14;79.56;75.65;ACTV
agj6y;18;0.280925265;0.318649424;1;7.944846711;0;0.789776938;0.958333333;0.933333333;0.877404145;6.4492058;-0.14269293;K;18;22.27;71.22;ACTV
agj6y;19;0.318587679;0.289075335;0.923076923;6.984407631;-1;0.763180243;1;0.916666667;0.716724498;8.094683649;0.680045994;K;13;85.03;87.63;ACTV
agj6y;21;0.331605298;0.296793914;1;8.150467912;0;0.777332124;0.897916667;0.982142857;0.756317505;5.80814249;0.706846668;P;17;81.64;82.42;ACTV
agj6y;23;0.28755446;0.29316005;1;7.899895323;0;0.667099311;0.95;0.898809524;0.685647164;6.978213743;0.121811041;R;15;83.59;91.41;ACTV
agj6y;25;0.285794888;0.289517811;1;8.217438538;0;0.690758283;0.902083333;0.975;0.770191312;8.094683649;0.680045994;S;16;88.54;97.92;ACTV
agj6y;29;0.270908458;0.32792947;1;7.899895323;0;0.723190821;0.9125;1;0.732141699;8.094683649;0.680045994;P;15;80.6;89.32;ACTV
agj6y;30;0.266091695;0.279853768;1;8.182279739;0;0.734470765;0.964285714;0.982142857;0.659433859;6.978213743;0.121811041;R;13;74.74;75.78;ACTV
agj6y;31;0.298398742;0.323212355;0.888888889;7.025538315;-1;0.73590956;0.947916667;0.922916667;0.858402082;8.094683649;0.680045994;R;15;60.29;93.1;ACTV
agj6y;33;0.34885444;0.322906299;1;6.674140428;-1;0.618331532;0.886309524;0.96875;0.659225736;8.094683649;0.680045994;S;18;79.69;68.88;ACTV
agj6y;35;0.274491821;0.288734649;1;8.053569169;1;0.672358579;0.882738095;0.957142857;0.702388644;8.094683649;0.680045994;K;17;82.55;80.08;ACTV
agj6y;38;0.261252156;0.33951315;1;8.053569169;1;0.732259694;0.91547619;0.975;0.689075266;8.094683649;0.680045994;R;12;73.18;78.91;ACTV
agj6y;40;0.298289061;0.360153508;1;5.323009979;-3;0.720254898;0.925892857;0.950892857;0.665344085;8.094683649;0.680045994;S;15;82.68;84.9;ACTV
agj6y;41;0.350660222;0.331415087;1;8.02125618;0;0.836184964;0.928571429;0.975;0.723844119;8.094683649;0.680045994;S;19;18.49;24.74;ACTV
agj6y;43;0.269138038;0.318763593;1;8.053569169;0;0.699815207;0.975;0.929166667;0.801145298;8.094683649;0.680045994;K;19;71.48;76.04;ACTV
agj6y;45;0.301806121;0.30926686;1;8.108021221;0;0.59177649;0.892857143;0.918452381;0.678326658;8.094683649;0.680045994;P;13;27.34;29.04;ACTV
agj6y;47;0.290506865;0.2816631;1;6.984407631;-1;0.664863536;0.961309524;0.932142857;0.74169319;8.094683649;0.680045994;R;14;83.98;78.26;ACTV
agj6y;49;0.264884525;0.307326794;1;6.899387029;-1;0.779041304;0.95;0.975;0.682875139;8.094683649;0.680045994;S;16;84.11;80.34;ACTV
agj6y;50;0.295968209;0.299286392;0.863636364;8.02125618;1;0.699681714;0.904761905;0.954166667;0.711504166;6.924612396;1.265081621;K;16;72.53;69.66;ACTV
agj6y;52;0.276266379;0.266812801;1;8.053569169;0;0.604892661;0.964285714;0.964285714;0.795394312;4.80050198;1.210666923;P;12;73.7;76.3;ACTV
agj6y;54;0.283988442;0.26208806;1;7.076372244;-1;0.646618385;0.982142857;0.863392857;0.689702841;8.094683649;0.680045994;P;15;73.7;76.82;ACTV
agj6y;55;0.284582807;0.307529245;1;8.167635715;0;0.650429586;0.982142857;0.979166667;0.661006008;6.336825731;1.558974953;S;16;88.28;91.67;ACTV
agj6y;58;0.290626637;0.265703389;1;5.80814249;-2;0.656706053;0.943452381;0.933333333;0.6576022;6.924612396;1.265081621;S;18;86.59;87.11;ACTV
amyqk;3;0.293505345;0.286498561;0.947368421;6.959398512;4;1.13748115;0.727052674;0.969967792;0.58610783;4.066173685;0.42364893;K;10;91.93;100;ACTV
amyqk;5;0.294449506;0.28825782;0.933333333;8.130647968;0;1.007450175;0.887241955;0.988622495;0.686154862;4.924143263;0.264847054;P;8;50;50;ACTV
amyqk;6;0.362615957;0.401286357;0.923076923;4.880273476;-4;1.441135558;0.87846446;0.925196506;0.720890254;6.094214515;-0.320188572;S;10;68.06;50;ACTV
amyqk;7;0.29710068;0.303571844;1;5.860152911;-1;1.46410296;0.720469553;0.943851209;0.729412372;4.924143263;0.264847054;R;10;85.81;67.45;ACTV
amyqk;9;0.375105083;0.308636189;1;5.323009979;-3;1.389056337;0.848214286;0.96875;0.658483227;4.336356598;0.558740386;S;10;28.78;13.15;ACTV
amyqk;11;0.37622485;0.312357534;1;6.142037406;-2;1.411249499;0.867857143;0.927083333;0.661933235;6.4492058;-0.14269293;K;9;82.42;88.28;ACTV
amyqk;15;0.330907464;0.30197978;0.9;6.899387029;0;1.405757497;0.764285714;0.936309524;0.589340278;6.094214515;-0.320188572;R;8;67.06;77.21;ACTV
amyqk;17;0.317420236;0.309477329;1;5.207297968;-1;1.424498916;0.755357143;0.943452381;0.568221847;4.924143263;0.264847054;S;14;80.08;50;ACTV
amyqk;18;0.311346923;0.325189999;1;7.899895323;0;1.39107711;0.834821429;0.933333333;0.579766512;6.978213743;0.121811041;K;11;91.67;88.41;ACTV
amyqk;19;0.331016376;0.315526565;1;7.899895323;0;1.298784733;0.819345238;0.954166667;0.634614082;6.094214515;-0.320188572;K;12;50;89.32;ACTV
amyqk;24;0.352174137;0.346481032;1;6.899387029;0;1.282443916;0.743154762;0.982142857;0.498853185;3.846271628;0.313697901;S;9;99.35;11.33;ACTV
amyqk;25;0.350597258;0.338573327;1;8.082402254;0;1.31514038;0.824702381;0.982142857;0.624360671;6.978213743;0.121811041;S;13;63.67;50;ACTV
amyqk;27;0.369639354;0.328507876;1;7.793586803;0;1.168200572;0.844047619;0.897619048;0.567796665;4.434058293;0.019804569;K;14;79.3;50;ACTV
amyqk;29;0.301812283;0.334624738;1;5.702670746;-2;1.341686471;0.842261905;0.96875;0.567909411;8.094683649;0.680045994;P;10;100;55.6;ACTV
amyqk;31;0.35357884;0.363186308;1;5.741934241;-2;1.094876019;0.804761905;0.954166667;0.606468121;5.80814249;0.706846668;R;9;73.96;87.63;ACTV
amyqk;33;0.306663564;0.315651068;1;8.053569169;0;1.177543071;0.869047619;0.964285714;0.548823555;5.80814249;0.706846668;S;11;88.28;83.46;ACTV
amyqk;35;0.316661656;0.326562206;1;5.860152911;-2;1.326792574;0.936309524;0.982142857;0.821199937;4.80050198;1.210666923;K;12;88.15;2.34;ACTV
amyqk;37;0.311928349;0.342501457;1;5.899897354;0;1.400746909;0.801190476;1;0.601229446;6.4492058;-0.14269293;P;9;90.36;75.13;ACTV
amyqk;39;0.347572026;0.358494997;1;4.73584751;-4;1.283968316;0.705357143;0.957142857;0.805240949;6.978213743;0.121811041;R;12;75.13;80.6;ACTV
amyqk;41;0.335852667;0.315452357;1;5.860152911;-2;1.286706924;0.610416667;1;0.682201232;6.978213743;0.121811041;S;11;97.79;90.63;ACTV
amyqk;43;0.339048772;0.316796628;1;8.02125618;0;1.18615682;0.78452381;1;0.597461627;5.279134547;0.442342696;K;10;100;50;ACTV
amyqk;45;0.349428764;0.337088381;1;7.944846711;0;1.321481546;0.880952381;0.954166667;0.622783878;4.691347882;0.736236029;P;11;74.35;76.3;ACTV
amyqk;47;0.31780876;0.346797585;1;6.503389566;-2;1.115896713;0.797619048;0.975;0.701184135;6.4492058;-0.14269293;R;9;31.77;24.74;ACTV
amyqk;49;0.326241945;0.333550115;1;5.272315564;-2;1.333041694;0.853571429;0.96875;0.662939243;8.094683649;0.680045994;S;13;89.71;94.53;ACTV
amyqk;50;0.32258038;0.295803134;1;8.150467912;0;1.319036625;0.829761905;0.979166667;0.591742924;6.094214515;-0.320188572;K;10;81.12;26.3;ACTV
amyqk;52;0.361902952;0.307180186;1;8.182279739;0;1.240026619;0.830357143;0.975;0.566635047;6.978213743;0.121811041;P;9;73.18;29.3;ACTV
amyqk;54;0.338216614;0.302715778;1;7.006393249;-1;1.287322953;0.71577381;0.954166667;0.620295167;6.4492058;-0.14269293;P;8;88.15;89.97;ACTV
amyqk;55;0.340920883;0.344650733;1;4.373057965;-5;1.072038629;0.904761905;0.982142857;0.664355425;5.80814249;0.706846668;S;7;92.1;90.54;ACTV
amyqk;58;0.329804931;0.293506193;1;8.053569169;0;1.008517406;0.781547619;0.975;0.688078216;6.094214515;-0.320188572;S;11;81.77;89.19;ACTV
avt1i;1;0.387731916;0.519246106;0.95;2.000011391;5;1.261307414;0.683032546;0.993173436;0.994606778;2.155981619;0.531447103;S;10;NA;NA;LANG
avt1i;2;0.287729431;0.431568887;0.818181818;3.890334965;-5;1.442429768;0.796406596;0.915541579;0.898588749;4.65396035;0.129755598;K;13;71.09;79.69;LANG
avt1i;5;0.334607739;0.65266611;0.866666667;6.824011286;-1;1.292702405;0.788008518;0.963315029;0.811857785;8.094683649;0.680045994;P;10;50;86.98;LANG
avt1i;6;0.326788834;0.443053859;1;5.272315564;-1;1.461804536;0.859392179;0.993173436;0.94220343;4.924143263;0.264847054;R;11;85.81;77.86;LANG
avt1i;7;0.282759843;0.522359657;1;5.226235313;-4;1.371156606;0.640178571;0.908333333;0.997305613;5.80814249;0.706846668;S;14;83.07;74.09;LANG
avt1i;9;0.311333435;0.56123664;1;3.730463063;-7;1.475087802;0.882142857;0.982142857;1.093622208;8.094683649;0.680045994;K;12;87.5;79.3;LANG
avt1i;11;0.331078842;0.538165092;1;4.230788376;-4;1.497894611;0.9375;0.979166667;1.041491032;5.220355825;1.00074;P;11;80.08;79.3;LANG
avt1i;13;0.327161418;0.544599831;1;3.670860949;-7;1.648323849;0.964285714;0.895833333;0.778667248;5.279134547;0.442342696;R;11;69.92;84.24;LANG
avt1i;15;0.317283571;0.542292244;0.944444444;2.433613355;-13;1.410125747;0.958333333;0.982142857;0.889522131;5.80814249;0.706846668;S;11;86.85;68.75;LANG
avt1i;17;0.292343267;0.550194451;1;6.931146232;0;1.742199183;0.925595238;0.84375;0.886444296;6.978213743;0.121811041;K;12;64.45;55.08;LANG
avt1i;19;0.38501261;0.53207761;1;0.608247737;-21;NA;0.982142857;1;0.876837712;5.80814249;0.706846668;P;11;69.4;82.16;LANG
avt1i;21;0.307213025;0.53735104;1;4.633951987;-3;1.655929534;0.890178571;0.979166667;0.970370384;6.924612396;1.265081621;R;13;73.83;50;LANG
avt1i;23;0.344017753;0.526747918;1;6.19725846;-2;1.715563701;0.896428571;0.975;0.993356388;6.336825731;1.558974953;S;12;82.68;65.89;LANG
avt1i;25;0.311961617;0.6696788;1;3.195753407;-6;1.592290666;0.932142857;0.982142857;1.061349043;6.978213743;0.121811041;K;11;58.33;54.56;LANG
avt1i;27;0.366091669;0.585491896;1;3.730463063;-7;1.603453889;0.833333333;0.979166667;1.028010057;5.80814249;0.706846668;P;8;27.08;27.6;LANG
avt1i;29;0.365447899;0.584985386;1;5.881463652;-2;1.507841712;0.87797619;1;0.916614274;6.924612396;1.265081621;R;10;78.65;76.56;LANG
avt1i;31;0.360739648;0.600058297;1;5.776964092;-2;1.660414664;0.786309524;1;1.109755534;6.924612396;1.265081621;S;13;71.61;85.81;LANG
avt1i;33;0.31361202;0.609168746;1;4.936527322;-4;1.675536182;0.855654762;0.958333333;1.058735004;8.094683649;0.680045994;K;13;69.92;50;LANG
avt1i;35;0.298796477;0.498286088;0.9;8.167635715;0;1.501511574;0.872619048;0.975;0.835286214;8.094683649;0.680045994;P;13;76.69;63.54;LANG
avt1i;37;0.340829249;0.477838008;1;6.003887067;-3;1.226230411;0.94047619;1;0.814312799;8.094683649;0.680045994;R;18;71.35;79.82;LANG
avt1i;39;0.353038498;0.60010801;1;6.863803391;-1;1.438968733;0.964285714;1;1.016512581;8.094683649;0.680045994;S;12;85.03;85.03;LANG
avt1i;41;0.316070667;0.524290429;1;6.395929155;-2;1.389716837;0.904761905;1;1.047160168;4.336356598;0.558740386;P;13;74.35;80.47;LANG
avt1i;45;0.322666211;0.550137758;1;7.849713758;0;1.53228857;0.946428571;1;0.956321441;8.094683649;0.680045994;R;12;69.79;50;LANG
avt1i;46;0.31967479;0.543899089;1;5.915602901;-2;1.550900045;0.946428571;0.982142857;1.203107681;8.094683649;0.680045994;P;12;60.03;68.1;LANG
avt1i;47;0.364227976;0.557881848;1;3.248327932;-9;1.528684929;0.982142857;0.930059524;0.835612737;8.094683649;0.680045994;S;13;84.9;68.49;LANG
avt1i;49;0.311325065;0.538207957;1;7.025538315;-1;1.487842072;0.95;0.975;1.199909261;8.094683649;0.680045994;K;14;59.9;70.05;LANG
avt1i;51;0.298317296;0.645846725;0.888888889;5.272315564;-1;1.475682828;0.982142857;0.975;0.977727771;5.279134547;0.442342696;P;12;84.64;33.59;LANG
avt1i;53;0.323217383;0.526230914;1;8.130647968;0;1.421239535;0.982142857;1;0.880745241;8.094683649;0.680045994;R;14;81.25;66.02;LANG
avt1i;55;0.277343609;0.448158413;1;7.025538315;-1;1.57383912;0.96875;0.982142857;1.025930421;6.978213743;0.121811041;S;15;77.34;76.56;LANG
avt1i;57;0.360680395;0.436132119;0.928571429;8.053569169;0;1.570157978;0.946428571;0.957142857;0.861598932;8.094683649;0.680045994;K;15;84.64;75;LANG
avt1i;59;0.3071708;0.520173502;1;6.290457411;-2;1.413673004;0.816964286;0.975;0.920955658;6.978213743;0.121811041;P;14;70.96;86.2;LANG
avt1i;61;0.348915733;0.483438273;1;4.066173685;-6;1.485931233;0.901785714;0.939285714;0.931901565;5.80814249;0.706846668;R;16;88.67;65.49;LANG
cvhnl;1;0.346728842;0.349174677;0.909090909;4.658184221;-3;1.196250124;0.858197124;0.921346203;0.631886649;3.574216546;0.939810413;S;10;NA;NA;LANG
cvhnl;2;0.26617347;0.274268481;0.857142857;3.519629979;10;1.226566295;0.822917846;0.931067888;0.560283964;4.80050198;1.210666923;K;8;71.09;73.18;LANG
cvhnl;4;0.287760867;0.303758502;0.933333333;NA;NA;NA;0.868780907;0.859127419;0.520524722;5.80814249;0.706846668;P;7;80.08;100;LANG
cvhnl;6;0.281665623;0.288490391;0.833333333;3.364045116;-4;1.3644848;0.867016943;0.767743579;0.614310707;3.08190997;1.540954985;R;12;82.03;98.44;LANG
cvhnl;9;0.279284792;0.294008623;1;5.430541086;0;1.532471197;0.815178571;0.905059524;0.55007689;3.574216546;0.939810413;K;12;88.8;84.9;LANG
cvhnl;11;0.286434565;0.289045427;1;5.241747015;-3;1.290749101;0.897619048;0.891369048;0.547299306;5.220355825;1.00074;P;10;50;52.6;LANG
cvhnl;13;0.282302235;0.332506597;1;7.087573706;-1;1.147463286;0.850595238;0.835119048;0.74086335;4.157461619;1.532187103;R;11;50;50.26;LANG
cvhnl;15;0.303129046;0.293471766;1;8.082402254;0;1.280200614;0.880059524;0.9125;0.590269009;3.92920783;1.117306055;S;11;46.74;55.73;LANG
cvhnl;17;0.304193292;0.325192124;1;3.702672776;-7;1.352548052;0.883928571;0.943452381;0.885931174;2.813645983;1.675086978;K;8;73.31;80.86;LANG
cvhnl;19;0.296451347;0.284479424;1;6.899387029;-1;1.174414277;0.897619048;0.979166667;0.645925999;5.273931525;2.090422056;P;8;71.88;77.08;LANG
cvhnl;21;0.290375742;0.322060897;1;5.741934241;-2;1.332925096;0.820535714;0.94375;0.676092996;3.628453676;1.267683132;R;11;60.81;72.92;LANG
cvhnl;23;0.282373156;0.352643762;1;6.364750757;-2;1.409439395;0.863392857;0.982142857;0.555158973;3.92920783;1.117306055;S;12;71.48;71.48;LANG
cvhnl;25;0.285778565;0.304970503;1;6.142037406;-1;1.390312771;0.813988095;0.88125;0.581526065;3.92920783;1.117306055;K;11;75.39;79.56;LANG
cvhnl;27;0.281016358;0.30142699;1;7.041994754;0;1.299786178;0.919642857;0.911309524;0.642399441;4.80050198;1.210666923;P;9;71.74;72.14;LANG
cvhnl;29;0.295298508;0.368232846;1;8.19450551;0;1.315403779;0.933333333;0.88422619;0.514026721;2.188471786;1.36249988;R;10;72.14;68.62;LANG
cvhnl;31;0.269704495;0.316834143;0.875;5.956700555;-2;1.287547682;0.975;0.939285714;0.798611363;5.220355825;1.00074;S;11;72.53;62.24;LANG
cvhnl;33;0.309520423;0.330245304;1;4.936527322;-2;1.427828074;0.883928571;0.925892857;0.799546838;3.342653926;1.93959095;K;12;74.09;76.56;LANG
cvhnl;35;0.271584928;0.324050835;0.875;6.290457411;-2;1.404765638;0.873511905;0.94375;0.856605983;4.458215773;1.381810026;P;7;62.24;73.96;LANG
cvhnl;37;0.298880415;0.333497262;1;8.182279739;0;1.40768068;0.889880952;0.88125;0.812090267;4.271494037;0.946162951;R;11;61.98;68.23;LANG
cvhnl;39;0.284096037;0.342905059;1;5.80814249;-2;1.284245412;0.794047619;0.927083333;0.881581121;3.628453676;1.267683132;S;11;75.52;71.22;LANG
cvhnl;41;0.280524807;0.374534759;1;7.985143931;0;1.381901428;0.873809524;0.961309524;0.647921897;3.003279479;0.955096033;P;11;63.02;71.48;LANG
cvhnl;43;0.276565248;0.330738107;1;7.025538315;-1;1.486449003;0.826785714;0.783333333;0.574035021;5.279134547;0.442342696;P;7;72.27;61.2;LANG
cvhnl;45;0.314404668;0.322361807;1;3.702672776;-7;1.3546087;0.797916667;0.85;0.656058767;4.271494037;0.946162951;R;11;60.81;76.56;LANG
cvhnl;47;0.314362892;0.34536624;1;4.591071262;-4;1.50623984;0.908035714;0.9125;0.559008784;5.273931525;2.090422056;S;13;51.04;71.35;LANG
cvhnl;49;0.320288147;0.310603768;1;5.299316867;-3;1.53854435;0.89047619;0.950892857;0.721120899;4.80050198;1.210666923;K;11;62.5;76.82;LANG
cvhnl;51;0.287025596;0.393982109;1;5.835784921;-2;1.612809784;0.821428571;1;0.65819641;5.220355825;1.00074;P;9;60.94;66.02;LANG
cvhnl;53;0.313099316;0.370631842;1;6.863803391;-1;1.54025355;0.939285714;0.957142857;0.666563715;2.726918685;1.363459343;R;10;80.47;74.74;LANG
cvhnl;55;0.281660914;0.345179176;1;3.869924687;-6;1.530183758;0.83125;0.96875;0.714339018;2.456735773;1.228367886;S;12;79.3;83.33;LANG
cvhnl;57;0.29054141;0.372864268;1;5.658707622;-2;1.47067884;0.823214286;0.936309524;0.581060747;5.220355825;1.00074;K;9;67.19;83.2;LANG
cvhnl;59;0.283363359;0.312655091;1;5.323009979;-2;1.455791637;0.868452381;0.91547619;0.621166966;4.80050198;1.210666923;P;11;80.08;77.73;LANG
cvhnl;61;0.276562699;0.328931917;0.846153846;5.860152911;-2;1.513239455;0.903571429;0.922916667;0.581743789;4.80050198;1.210666923;R;12;71.88;89.19;LANG
dddcb;5;0.405285168;0.335211992;0.909090909;0.451985124;0;1.076522112;0.75725612;0.832341981;0.854721713;1.58018537;-0.057205176;R;14;38.41;13.41;PASV
dddcb;6;0.439858089;0.496492332;0.933333333;1.88192577;14;1.351395158;0.824906827;0.925869524;0.976371142;4.066173685;0.42364893;S;15;43.23;56.51;PASV
dddcb;7;0.749285034;0.454880851;0.875;3.154221355;16;1.201549268;0.7625;0.844345238;0.836476167;3.304033633;0.804718956;S;11;27.08;15.23;PASV
dddcb;9;0.374655609;0.368052517;1;4.662989757;3;1.101571818;0.7;0.894345238;0.832005281;4.924143263;0.264847054;K;12;35.94;75.39;PASV
dddcb;11;0.496259522;0.416811023;1;4.936527322;3;1.182985005;0.757142857;0.85625;0.903118086;2.734367509;0.519885894;P;12;52.73;61.85;PASV
dddcb;13;0.466782893;0.401613216;1;2.930112087;21;1.359882772;0.83125;0.958333333;0.96032271;4.924143263;0.264847054;R;13;55.34;64.71;PASV
dddcb;15;0.452968061;0.35567787;1;4.310607352;-2;1.237897918;0.918452381;0.818452381;0.722734983;6.978213743;0.121811041;S;18;76.69;86.2;PASV
dddcb;19;0.334484313;0.37622799;0.941176471;4.129435882;-3;1.33079195;0.901785714;0.91875;0.697426613;5.279134547;0.442342696;K;16;86.72;50;PASV
dddcb;21;0.358868326;0.397594727;0.928571429;3.84686891;6;1.358334494;0.800892857;0.880059524;0.843551911;5.279134547;0.442342696;P;14;72.27;77.73;PASV
dddcb;23;0.421786514;0.363767906;0.916666667;5.554250741;-1;1.157374382;0.882142857;0.95;0.910811905;4.336356598;0.558740386;R;12;77.99;82.16;PASV
dddcb;25;0.424837104;0.365078661;1;8.150467912;4;1.209204685;0.728571429;0.863392857;0.734699158;8.094683649;0.680045994;S;15;64.71;89.84;PASV
dddcb;27;0.436851093;0.393059594;1;5.776964092;2;1.170111263;0.716666667;0.861309524;0.751718917;8.094683649;0.680045994;K;14;84.77;93.49;PASV
dddcb;31;0.469701974;0.487247758;0.9;5.741934241;-1;1.307963461;0.751785714;0.982142857;1.011116405;4.336356598;0.558740386;R;13;47.92;42.32;PASV
dddcb;32;0.46606774;0.449199809;1;5.776964092;-1;1.436654834;0.788690476;0.964285714;0.725874991;4.691347882;0.736236029;S;16;59.24;50;PASV
dddcb;33;0.41107772;0.413504903;0.9375;5.010317783;0;1.381970374;0.939285714;0.982142857;0.788255668;3.239755226;0.430293546;S;17;76.04;78.65;PASV
dddcb;35;0.388428075;0.408076158;1;3.066541676;-2;1.29703678;0.939285714;0.91875;0.754244549;8.094683649;0.680045994;K;12;50;72.14;PASV
dddcb;37;0.372360525;0.345136213;1;4.066173685;-1;1.294861976;0.921428571;0.91547619;0.717565005;4.924143263;0.264847054;P;11;66.54;72.27;PASV
dddcb;39;0.334519991;0.4035151;0.9375;5.010317783;-1;1.333574077;0.857738095;0.79672619;0.813732028;5.279134547;0.442342696;R;16;77.34;93.88;PASV
dddcb;41;0.352411202;0.376799059;1;3.32708941;-5;1.422146194;0.82797619;0.958333333;0.756480788;8.094683649;0.680045994;S;14;74.74;93.62;PASV
dddcb;43;0.38110957;0.39862504;1;4.009557056;-3;1.240617063;0.875;0.921428571;0.773662488;4.336356598;0.558740386;K;17;68.36;57.68;PASV
dddcb;45;0.37647778;0.436272144;0.928571429;6.150602768;-1;1.353560368;0.817857143;0.979166667;0.805788949;6.978213743;0.121811041;P;12;66.15;77.21;PASV
dddcb;48;0.327119904;0.382423094;1;3.996772567;-3;1.398572;0.846428571;0.947916667;0.594644864;5.80814249;0.706846668;S;14;40.1;61.46;PASV
dddcb;50;0.297031482;0.365656529;1;2.766890701;-7;1.462028801;0.925595238;0.957142857;0.669345463;5.80814249;0.706846668;K;16;77.47;50;PASV
dddcb;52;0.32736258;0.371540955;0.933333333;3.194334716;-5;1.234880194;0.876785714;0.9375;0.716714676;5.80814249;0.706846668;K;15;64.32;76.04;PASV
dddcb;54;0.351809927;0.400104588;1;4.456007048;-2;1.353863088;0.82797619;0.915178571;NA;1.413693335;2.904071245;P;13;NA;NA;PASV
dddcb;56;0.372254283;0.411210431;0.9;3.248327932;-7;1.443713474;1;1;0.830974272;6.978213743;0.121811041;R;16;71.48;50;PASV
dddcb;57;0.37947455;0.4047201;1;2.738355551;0;1.593805306;0.794940476;0.880059524;0.704144764;6.978213743;0.121811041;S;15;73.18;92.8;PASV
deo4r;1;0.392385461;0.432862511;0.9375;5.741934241;-2;1.242566151;0.776626325;0.93281873;0.732523104;8.094683649;0.680045994;S;12;NA;NA;LANG
deo4r;8;0.304859817;0.307470456;1;5.361292166;-3;1.350743792;0.851190476;0.928571429;0.716535256;8.094683649;0.680045994;S;11;75.91;79.43;LANG
